ifInOctets11,ifOutOctets11,ifoutDiscards11,ifInUcastPkts11,ifInNUcastPkts11,ifInDiscards11,ifOutUcastPkts11,ifOutNUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpEstabResets,tcp?ActiveOpens,udpInDatagrams,udpOutDatagrams,udpInErrors,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,icmpInMsgs,icmpInDestUnreachs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps,class,anomaly
1060745330,246011869,0,31693382,13924,0,4499122,3546,2,1135,906,82,1,0,5,6,158189,106332,2,35,36254157,162199,107339,196,37,36198983,7,6,72,38,55,21,34,34,normal,0
1203876156,246039751,0,31807027,13947,0,4499639,3546,2,1135,906,82,1,0,5,6,158551,106584,2,35,36368032,162560,107591,196,37,36312989,7,6,72,38,55,21,34,34,normal,0
1339010148,246066121,0,31914328,13955,0,4500128,3546,2,1135,906,82,1,0,5,6,158902,106836,2,35,36482086,162911,107843,196,37,36426608,7,6,72,38,55,21,34,34,normal,0
1464269028,246090577,0,32013800,13963,0,4500582,3546,2,1135,906,82,1,0,5,6,159252,107088,2,35,36596093,163261,108095,196,37,36540583,7,6,72,38,55,21,34,34,normal,0
1589482236,246114919,0,32113215,13971,0,4501033,3546,2,1135,906,82,1,0,5,6,159586,107340,2,35,36709942,163596,108347,196,37,36654434,7,6,72,38,55,21,34,34,normal,0
1714743984,246139291,0,32212689,13978,0,4501485,3546,2,1135,906,82,1,0,5,6,159891,107592,2,35,36823858,163902,108599,196,37,36768276,7,6,72,38,55,21,34,34,normal,0
1839840004,246163705,0,32312011,14029,0,4502239,3546,2,1135,906,82,1,0,5,6,160367,107844,2,35,36938084,164377,108851,196,37,36882256,7,6,72,38,55,21,34,34,normal,0
2060356320,246206587,0,32487102,14160,0,4502733,3546,2,1135,906,82,1,0,5,6,160689,108096,2,35,37051871,164698,109103,196,37,36996438,7,6,72,38,55,21,34,34,normal,0
2203189284,246234499,0,32600518,14174,0,4503251,3546,2,1135,906,82,1,0,5,6,160978,108348,2,35,37165972,164987,109355,196,37,37109969,7,6,72,38,55,21,34,34,normal,0
2340515516,246261247,0,32709561,14182,0,4503747,3546,2,1135,906,82,1,0,5,6,161263,108600,2,35,37279971,165272,109607,196,37,37223999,7,6,72,38,55,21,34,34,normal,0
2465801060,246285577,0,32809051,14195,0,4504198,3546,2,1135,906,82,1,0,5,6,161547,108852,2,35,37393563,165556,109859,196,37,37337550,7,6,72,38,55,21,34,34,normal,0
2590839718,246309937,0,32908330,14203,0,4504650,3546,2,1135,906,82,1,0,5,6,161838,109104,2,35,37507636,165847,110111,196,37,37451511,7,6,72,38,55,21,34,34,normal,0
2716176258,246334363,0,33007864,14210,0,4505103,3546,2,1135,906,82,1,0,5,6,162133,109356,2,35,37621217,166142,110363,196,37,37565255,7,6,72,38,55,21,34,34,normal,0
2841306052,246358747,0,33107212,14218,0,4505555,3546,2,1135,906,82,1,0,5,6,162423,109608,2,35,37733073,166432,110615,196,37,37676782,7,6,72,38,55,21,34,34,normal,0
537712848,1087099146,0,66092170,23125,0,10634916,5219,1,925,728,67,14,0,5,3,331974,264400,1,22,76906328,337265,265205,598,23,76842422,7,0,72,40,55,23,32,32,icmp-echo,1
726922902,1142831208,0,66291704,23153,0,10712948,5219,1,925,728,67,14,0,5,3,332359,264652,1,22,77170848,337650,265457,598,23,77106424,7,0,72,40,55,23,32,32,icmp-echo,1
1003131322,1190342852,0,66457991,23169,0,10799887,5219,1,925,728,67,14,0,5,3,332746,264904,1,22,77433570,338037,265709,598,23,77369035,7,0,72,40,55,23,32,32,icmp-echo,1
1206507940,1235530004,0,66617899,23186,0,10909483,5220,1,925,728,67,14,0,5,3,333128,265156,1,22,77689107,338418,265961,598,23,77624520,7,0,72,40,55,23,32,32,icmp-echo,1
1398011318,1278182776,0,66819742,23207,0,10988375,5220,1,925,728,67,14,0,5,3,333516,265408,1,22,77945683,338807,266213,598,23,77880491,7,0,72,40,55,23,32,32,icmp-echo,1
1589433504,1334845898,0,66969735,23222,0,11066495,5220,1,925,728,67,14,0,5,3,333896,265660,1,22,78199553,339186,266465,598,23,78134256,7,0,72,40,55,23,32,32,icmp-echo,1
1863455376,1382013688,0,67134722,23239,0,11152869,5220,1,925,728,67,14,0,5,3,334276,265912,1,22,78455244,339566,266717,598,23,78390381,7,0,72,40,55,23,32,32,icmp-echo,0
2068558834,1427564210,0,67295995,23255,0,11236819,5220,1,925,728,67,14,0,5,3,334658,266164,1,22,78707572,339948,266969,598,23,78641745,7,0,72,40,55,23,32,32,icmp-echo,0
2259788518,1469747996,0,67446267,23271,0,11341850,5224,1,925,728,67,14,0,5,3,335038,266416,1,22,78961329,340329,267221,598,23,78895621,7,0,72,40,55,23,32,32,icmp-echo,0
2451515024,1512718322,0,67649302,23316,0,11421012,5226,1,925,728,67,14,0,5,3,335411,266670,1,22,79219828,340697,267475,598,23,79156077,7,0,72,40,55,23,32,32,icmp-echo,0
2716938922,1572275791,0,67805871,23338,0,11502832,5228,1,925,728,67,14,0,5,3,335663,266922,1,22,79479178,340949,267727,598,23,79413289,7,0,75,42,56,23,33,33,icmp-echo,0
2931845008,1620681823,0,67974993,23370,0,11591343,5230,1,944,748,69,14,2,5,3,335924,267177,1,22,79735297,341232,268003,598,23,79669058,7,0,75,42,56,23,33,33,icmp-echo,1
3123869294,1663609243,0,68126007,23388,0,11697142,5302,1,944,748,69,14,2,5,3,336215,267537,1,22,79989618,341596,268363,598,23,79923898,7,0,75,42,56,23,33,33,icmp-echo,1
3315674487,1706838211,0,68328940,23412,0,11776334,5302,1,944,748,69,14,2,5,3,336473,267789,1,22,80250086,341853,268615,598,23,80184809,7,0,75,42,56,23,33,33,icmp-echo,1
3588485373,1765078739,0,68489934,23427,0,11855724,5303,1,954,755,69,16,0,5,3,336725,268041,1,22,80531954,342115,268876,598,23,80467873,7,0,75,42,56,23,33,33,icmp-echo,1
3827646225,1815027953,0,68675997,23446,0,11946941,5303,1,954,755,69,16,0,5,3,336982,268293,1,22,80812917,342372,269128,598,23,80748713,7,0,75,42,56,23,33,33,icmp-echo,1
4035154497,1858364035,0,68837428,23487,0,12052887,5303,1,954,755,69,16,0,5,3,337254,268545,1,22,81092885,342644,269380,598,23,81030344,7,0,75,42,56,23,33,33,icmp-echo,1
23701915,1917531841,0,69057983,23524,0,12134242,5303,1,954,755,69,16,0,5,3,337511,268797,1,22,81376851,342901,269632,598,23,81311735,7,0,75,42,56,23,33,33,icmp-echo,1
256519253,1966170247,0,69239093,23541,0,12223092,5303,1,954,755,69,16,0,5,3,337791,269049,1,22,81582427,343182,269884,598,23,81513595,7,0,75,42,56,23,33,33,icmp-echo,1
363407649,1988485387,0,69377095,23611,0,12290781,5303,1,954,755,69,16,0,5,3,338090,269301,1,22,81785641,343483,270136,598,23,81715598,7,0,75,42,56,23,33,33,icmp-echo,1
571115473,2031863743,0,69483833,23641,0,12343071,5303,1,954,755,69,16,0,5,3,338362,269553,1,22,81978982,343752,270388,598,23,81909288,7,0,75,42,56,23,33,33,icmp-echo,1
766794847,2072743149,0,69636036,23657,0,12417738,5303,1,954,755,69,16,0,5,3,338617,269805,1,22,82173222,344007,270640,598,23,82102995,7,0,75,42,56,23,33,33,icmp-echo,1
882828263,2096974543,0,69726336,23665,0,12488940,5308,1,954,755,69,16,0,5,3,338869,270057,1,22,82370580,344259,270892,598,23,82300614,7,0,75,42,56,23,33,33,icmp-echo,1
1090750605,2140391323,0,69888078,23700,0,12568595,5310,1,954,755,69,16,0,5,3,339129,270309,1,22,82649945,344519,271144,603,23,82586392,7,0,75,42,56,23,33,33,icmp-echo,1
1298520605,2198452508,0,70104303,23762,0,12647383,5311,1,954,755,69,16,0,5,3,339397,270561,1,22,82935947,344787,271396,603,23,82870972,7,0,75,42,56,23,33,33,icmp-echo,1
1610159247,2248891107,0,70292150,23785,0,12739521,5312,1,954,755,69,16,0,5,3,339650,270814,1,22,83215434,345040,271649,603,23,83151287,7,0,75,42,56,23,33,33,icmp-echo,1
1817859685,2292277637,0,70453713,23805,0,12845618,5336,1,954,755,69,16,0,5,3,339943,271174,1,22,83503828,345405,272009,603,23,83438187,7,0,75,42,56,23,33,33,icmp-echo,0
2099874927,2351200493,0,70673125,23821,0,12926295,5384,1,954,755,69,16,0,5,3,340210,271426,1,22,83782973,345672,272261,603,23,83718104,7,0,75,42,56,23,33,33,icmp-echo,0
2337311013,2400795275,0,70857806,23839,0,13016884,5384,1,954,755,69,16,0,5,3,340462,271678,1,22,84066244,345924,272513,603,23,84003508,7,0,75,42,56,23,33,33,icmp-echo,0
2545037609,2444180499,0,71074445,23860,0,13123114,5384,1,954,755,69,16,0,5,3,340714,271930,1,22,84346206,346176,272765,603,23,84281024,7,0,75,42,56,23,33,33,icmp-echo,0
2827026169,2503075313,0,71238817,23876,0,13203750,5384,1,954,755,69,16,0,5,3,340969,272182,1,22,84625962,346431,273017,603,23,84560846,7,0,75,42,56,23,33,33,icmp-echo,0
3064397067,2552653751,0,71423448,23893,0,13294314,5384,1,954,755,69,16,0,5,3,341227,272434,1,22,84906877,346689,273269,603,23,84842289,7,0,75,42,56,23,33,33,icmp-echo,0
3272025875,2596010236,0,71639446,23914,0,13400235,5385,1,954,755,69,16,0,5,3,341512,272688,1,22,85189468,346984,273523,603,23,85131060,7,0,75,42,56,23,33,33,icmp-echo,0
3561262811,2656415010,0,71810010,23938,0,13483858,5387,1,981,776,71,16,0,5,3,341911,272943,1,22,85481482,347407,273800,603,23,85416376,7,0,78,44,57,23,34,34,icmp-echo,1
3792327207,2704672756,0,71989751,23957,0,13598866,5391,1,981,776,71,16,0,5,3,342301,273195,1,22,85760487,347798,274052,603,23,85694851,7,0,78,44,57,23,34,34,icmp-echo,1
3999221966,2747878226,0,72205252,24006,0,13677632,5393,1,981,776,71,16,0,5,3,342688,273447,1,22,86042368,348186,274304,603,23,85976876,7,0,78,44,57,23,34,34,icmp-echo,1
4290495026,2808702970,0,72377302,24027,0,13761921,5394,1,981,776,71,16,0,5,3,343077,273699,1,22,86325031,348572,274556,603,23,86259710,7,0,78,44,57,23,34,34,icmp-echo,1
223774224,2856370136,0,72554870,24050,0,13875705,5394,1,981,776,71,16,0,5,3,343467,273951,1,22,86604743,348965,274808,603,23,86538460,7,0,78,44,57,23,34,34,icmp-echo,1
431599454,2899780254,0,72771424,24070,0,13955101,5394,1,981,776,71,16,0,5,3,343851,274203,1,22,86882852,349346,275060,603,23,86819889,7,0,78,44,57,23,34,34,icmp-echo,1
723552224,2960799346,0,72943657,24086,0,14039529,5466,1,981,776,71,16,0,5,3,344275,274563,1,22,87167533,349844,275420,603,23,87102395,7,0,78,44,57,23,34,34,icmp-echo,1
951225408,3008353682,0,73120798,24103,0,14126344,5466,1,981,776,71,16,0,5,3,344639,274815,1,22,87381260,350205,275672,603,23,87310069,7,0,78,44,57,23,34,34,icmp-echo,1
1129079616,3045505026,0,73259132,24117,0,14194180,5466,1,981,776,71,16,0,5,3,344993,275067,1,22,87571870,350558,275924,603,23,87500211,7,0,78,44,57,23,34,34,icmp-echo,1
1262999526,3073469910,0,73363336,24126,0,14245275,5466,1,981,776,71,16,0,5,3,345335,275319,1,22,87760678,350900,276176,603,23,87689186,7,0,78,44,57,23,34,34,icmp-echo,1
1456216424,3113830412,0,73513604,24141,0,14318953,5466,1,981,776,71,16,0,5,3,345678,275571,1,22,87951393,351245,276428,603,23,87879502,7,0,78,44,57,23,34,34,icmp-echo,1
1574703368,3138559708,0,73605820,24164,0,14390947,5466,1,981,776,71,16,0,5,3,346032,275823,1,22,88141977,351598,276680,603,23,88069896,7,0,78,44,57,23,34,34,icmp-echo,1
1782476138,3181930554,0,73767455,24179,0,14443301,5466,1,981,776,71,16,0,5,3,346375,276075,1,22,88330838,351940,276932,603,23,88261041,7,0,78,44,57,23,34,34,icmp-echo,1
1886336618,3203628632,0,73902900,24192,0,14509724,5466,1,981,776,71,16,0,5,3,346719,276327,1,22,88523987,352286,277184,603,23,88452052,7,0,78,44,57,23,34,34,icmp-echo,1
2093955334,3247000914,0,74009727,24251,0,14589645,5466,1,981,776,71,16,0,5,3,347230,276579,1,22,88775225,352803,277436,603,23,88702844,7,0,78,44,57,23,34,34,icmp-echo,1
2301738534,3290378190,0,74171348,24373,0,14641301,5466,1,981,776,71,16,0,5,3,347617,276831,1,22,88964532,353181,277688,603,23,88892044,7,0,78,44,57,23,34,34,icmp-echo,1
2494300970,3330576474,0,74321168,24395,0,14714746,5469,1,981,776,71,16,0,5,3,347869,277083,1,22,89155062,353433,277940,603,23,89082486,7,0,78,44,57,23,34,34,icmp-echo,1
2613398090,3355460702,0,74413797,24404,0,14787250,5472,1,981,776,71,16,0,5,3,348121,277335,1,22,89346479,353685,278192,603,23,89273907,7,0,78,44,57,23,34,34,icmp-echo,1
2821136994,3398855036,0,74575412,24444,0,14839462,5472,1,981,776,71,16,0,5,3,348373,277587,1,22,89554560,353937,278444,603,23,89487884,7,0,78,44,57,23,34,34,icmp-echo,1
3010305510,3439118472,0,74722743,24463,0,14911649,5473,1,981,776,71,16,0,5,3,348625,277839,1,22,89773040,354189,278696,603,23,89702375,7,0,78,44,57,23,34,34,icmp-echo,1
3180973664,3481174374,0,74856845,24488,0,14977181,5473,1,981,776,71,16,0,5,3,348892,278091,1,22,89975056,354458,278948,603,23,89904395,7,0,78,44,57,23,34,34,icmp-echo,1
3352765475,3523483478,0,74991857,24548,0,15043176,5474,1,981,776,71,16,0,5,3,349209,278344,1,22,90179440,354773,279201,604,23,90108604,7,0,78,44,57,23,34,34,icmp-echo,1
3526107045,3566162303,0,75128044,24571,0,15109756,5475,1,981,776,71,16,0,5,3,349465,278596,1,22,90378818,355029,279453,604,23,90307871,7,0,78,44,57,23,34,34,icmp-echo,1
3697245467,3608313409,0,75262546,24593,0,15175423,5547,1,981,776,71,16,0,5,3,349764,278956,1,22,90578338,355401,279813,604,23,90507450,7,0,78,44,57,23,34,34,icmp-echo,1
3868258953,3650425552,0,75396909,24611,0,15241114,5548,1,981,776,71,16,0,5,3,350019,279210,1,22,90778680,355655,280067,604,23,90707786,7,0,78,44,57,23,34,34,icmp-echo,1
4038757893,3692403896,0,75530897,24634,0,15306632,5550,1,1008,797,73,16,0,5,3,350301,279465,1,22,90989905,355968,280344,604,23,90918791,7,0,81,46,58,23,35,35,icmp-echo,1
4220648998,3737181886,0,75673811,24706,0,15376498,5550,1,1008,797,73,16,0,5,3,350602,279717,1,22,91191699,356268,280596,604,23,91120917,7,0,81,46,58,23,35,35,icmp-echo,1
97748042,3779541168,0,75808987,24739,0,15442564,5550,1,1008,797,73,16,0,5,3,350857,279969,1,22,91389488,356523,280848,604,23,91318251,7,0,81,46,58,23,35,35,icmp-echo,1
265432666,3820838008,0,75940744,24756,0,15506977,5550,1,1008,797,73,16,0,5,3,351109,280221,1,22,91587837,356775,281100,604,23,91516956,7,0,81,46,58,23,35,35,icmp-echo,1
436413208,3862944660,0,76075084,24771,0,15572645,5550,1,1008,797,73,16,0,5,3,351361,280473,1,22,91787644,357027,281352,604,23,91716443,7,0,81,46,58,23,35,35,icmp-echo,1
548160166,3905057440,0,76210129,24787,0,15638335,5550,1,1008,797,73,16,0,5,3,351628,280725,1,22,91987261,357294,281604,604,23,91916412,7,0,81,46,58,23,35,35,icmp-echo,1
724667266,3947606216,0,76348092,24801,0,15704749,5554,1,1008,797,73,16,0,5,3,351885,280977,1,22,92191377,357551,281856,604,23,92120339,7,0,81,46,58,23,35,35,icmp-echo,1
901238906,3990292952,0,76486485,24842,0,15771347,5556,1,1008,797,73,16,0,5,3,352137,281229,1,22,92394179,357803,282108,604,23,92323105,7,0,81,46,58,23,35,35,icmp-echo,1
1077624210,4032847448,0,76624462,24862,0,15837732,5557,1,1008,797,73,16,0,5,3,352389,281481,1,22,92596217,358055,282360,604,23,92525253,7,0,81,46,58,23,35,35,icmp-echo,1
1254073208,4061090596,0,76762936,24883,0,15904391,5557,1,1008,797,73,16,0,5,3,352656,281733,1,22,92797563,358323,282612,604,23,92726727,7,0,81,46,58,23,35,35,icmp-echo,1
1430478212,4103720514,0,76901265,24898,0,15970938,5557,1,1008,797,73,16,0,5,3,352913,281985,1,22,93002190,358579,282864,604,23,92931043,7,0,81,46,58,23,35,35,icmp-echo,1
1606856464,4146346064,0,77039489,24914,0,16037448,5557,1,1008,797,73,16,0,5,3,353165,282237,1,22,93214516,358831,283116,604,23,93143729,7,0,81,46,58,23,35,35,icmp-echo,1
1783351064,4203483906,0,77177757,24929,0,16104021,5557,1,1008,797,73,16,0,5,3,353417,282489,1,22,93418615,359086,283368,604,23,93347472,7,0,81,46,58,23,35,35,icmp-echo,1
1959972054,4246252824,0,77316349,24945,0,16170681,5629,1,1008,797,73,16,0,5,3,353725,282849,1,22,93621467,359463,283728,604,23,93550911,7,0,81,46,58,23,35,35,icmp-echo,1
2136404476,4274342166,0,77454455,24960,0,16237109,5629,1,1008,797,73,16,0,5,3,354012,283101,1,22,93810235,359750,283980,604,23,93737412,7,0,81,46,58,23,35,35,icmp-echo,1
2290556016,21613032,0,77530868,24971,0,16293087,5629,1,1008,797,73,16,0,5,3,354283,283353,1,22,93953747,360023,284232,604,23,93880442,7,0,81,46,58,23,35,35,icmp-echo,1
2420620966,63038184,0,77638248,24986,0,16329204,5629,1,1008,797,73,16,0,5,3,354630,283605,1,22,94095821,360370,284484,604,23,94022725,7,0,81,46,58,23,35,35,icmp-echo,1
2547888492,103262564,0,77743149,25001,0,16382299,5629,1,1008,797,73,16,0,5,3,354988,283857,1,22,94239337,360728,284736,604,23,94165986,7,0,81,46,58,23,35,35,icmp-echo,1
2663471348,139759918,0,77838428,25022,0,16430486,5629,1,1008,797,73,16,0,5,3,355347,284109,1,22,94381709,361086,284988,604,23,94308247,7,0,81,46,58,23,35,35,icmp-echo,1
2748103234,166324942,0,77908164,25038,0,16484179,5629,1,1008,797,73,16,0,5,3,355707,284361,1,22,94525425,361448,285240,604,23,94451625,7,0,81,46,58,23,35,35,icmp-echo,1
2879190716,207709872,0,78016215,25054,0,16520309,5629,1,1008,797,73,16,0,5,3,356061,284613,1,22,94667287,361801,285492,604,23,94593862,7,0,81,46,58,23,35,35,icmp-echo,1
3008017628,248349886,0,78122400,25074,0,16573993,5633,1,1008,797,73,16,0,5,3,356415,284865,1,22,94809668,362155,285744,604,23,94735784,7,0,81,46,58,23,35,35,icmp-echo,1
3122316988,284436548,0,78216595,25110,0,16621650,5635,1,1008,797,73,16,0,5,3,356768,285117,1,22,94952239,362508,285996,604,23,94878111,7,0,81,46,58,23,35,35,icmp-echo,1
3206658594,311067242,0,78286138,25135,0,16675299,5636,1,1008,797,73,16,0,5,3,357122,285369,1,22,95094760,362864,286248,604,23,95020769,7,0,81,46,58,23,35,35,icmp-echo,1
3337755004,352455651,0,78394198,25146,0,16711466,5637,1,1008,797,73,16,0,5,3,357487,285623,1,22,95237472,363228,286502,604,23,95163243,7,0,81,46,58,23,35,35,icmp-echo,1
3467164610,393328757,0,78500858,25165,0,16765434,5637,1,1027,816,75,16,2,5,3,357856,285878,1,22,95381008,363618,286777,604,23,95306547,7,0,84,48,59,23,36,36,icmp-echo,1
3575721842,429488805,0,78590553,25187,0,16810915,5639,1,1027,816,75,16,2,5,3,358196,286130,1,22,95496244,363957,287029,604,23,95420273,7,0,84,48,59,23,36,36,icmp-echo,1
3634451772,455234049,0,78639621,25199,0,16836164,5639,1,1027,816,75,16,2,5,3,358541,286382,1,22,95588196,364302,287281,604,23,95512082,7,0,84,48,59,23,36,36,icmp-echo,1
3721954559,493604475,0,78712691,25216,0,16873790,5639,1,1027,816,75,16,2,5,3,358883,286635,1,22,95681561,364647,287534,604,23,95605397,7,0,84,48,59,23,36,36,icmp-echo,1
3773409119,516141068,0,78755691,25225,0,16909261,5640,1,1027,816,75,16,2,5,3,359235,286887,1,22,95773993,365000,287786,609,23,95697958,7,0,84,48,59,23,36,36,icmp-echo,1
3865868965,556674649,0,78832926,25305,0,16935644,5713,1,1029,816,75,18,2,5,3,359665,287247,1,22,95866776,365507,288154,609,23,95790414,7,0,84,48,59,23,36,36,icmp-echo,1
3912198311,590620071,0,78897757,25331,0,16968953,5713,1,1037,822,75,18,0,5,3,360015,287499,1,22,95959055,365858,288406,609,23,95882479,7,0,84,48,59,23,36,36,icmp-echo,1
4004506003,617236819,0,78948722,25342,0,16995063,5713,1,1037,822,75,18,0,5,3,360362,287751,1,22,96051068,366207,288658,609,23,95974529,7,0,84,48,59,23,36,36,icmp-echo,1
4087862379,653794575,0,79018372,25378,0,17030921,5713,1,1037,822,75,18,0,5,3,360714,288003,1,22,96143725,366559,288910,609,23,96067002,7,0,84,48,59,23,36,36,icmp-echo,1
4143541099,678214997,0,79064890,25396,0,17054872,5713,1,1037,822,75,18,0,5,3,361001,288255,1,22,96236202,366843,289162,609,23,96159628,7,0,84,48,59,23,36,36,icmp-echo,1
4233852817,717786655,0,79140373,25418,0,17093686,5713,1,1037,822,75,18,0,5,3,361256,288507,1,22,96328144,367098,289414,609,23,96251452,7,0,84,48,59,23,36,36,icmp-echo,1
4282437441,739006645,0,79180914,25435,0,17127891,5713,1,1037,822,75,18,0,5,3,361511,288759,1,22,96420273,367353,289666,609,23,96343345,7,0,84,48,59,23,36,36,icmp-echo,1
79226371,778675421,0,79257448,25444,0,17153430,5713,1,1037,822,75,18,0,5,3,361763,289011,1,22,96510547,367605,289918,609,23,96434006,7,0,84,48,59,23,36,36,icmp-echo,1
125638869,812787501,0,79322311,25457,0,17186884,5713,1,1037,822,75,18,0,5,3,362015,289263,1,22,96603894,367858,290170,609,23,96527194,7,0,84,48,59,23,36,36,icmp-echo,1
218396647,839799111,0,79373752,25468,0,17213378,5718,1,1037,822,75,18,0,5,3,362282,289515,1,22,96695730,368124,290422,609,23,96618972,7,0,84,48,59,23,36,36,icmp-echo,1
302750407,876815453,0,79444259,25513,0,17249674,5719,1,1037,822,75,18,0,5,3,362544,289767,1,22,96788660,368386,290674,609,23,96711996,7,0,84,48,59,23,36,36,icmp-echo,1
357506635,900862191,0,79489993,25530,0,17273255,5720,1,1037,822,75,18,0,5,3,362799,290019,1,22,96881703,368641,290926,609,23,96804952,7,0,84,48,59,23,36,36,icmp-echo,1
449321581,941182801,0,79566695,25557,0,17312798,5720,1,1037,822,75,18,0,5,3,363056,290271,1,22,96973952,368898,291178,609,23,96897213,7,0,84,48,59,23,36,36,icmp-echo,1
496556123,961898653,0,79632402,25571,0,17346644,5720,1,1037,822,75,18,0,5,3,363308,290523,1,22,97066647,369150,291430,609,23,96989897,7,0,84,48,59,23,36,36,icmp-echo,1
589341373,1002645941,0,79683724,25582,0,17373081,5720,1,1037,822,75,18,0,5,3,363560,290775,1,22,97158821,369402,291682,609,23,97082027,7,0,84,48,59,23,36,36,icmp-echo,1
668259797,1037282903,0,79749666,25601,0,17407051,5720,1,1037,822,75,18,0,5,3,363822,291027,1,22,97251662,369664,291934,609,23,97174922,7,0,84,48,59,23,36,36,icmp-echo,1
728568569,1063762597,0,79800061,25629,0,17433020,5720,1,1037,822,75,18,0,5,3,364109,291279,1,22,97344344,369951,292186,609,23,97267507,7,0,84,48,59,23,36,36,icmp-echo,1
814670193,1101558473,0,79871982,25700,0,17470088,5720,1,1037,822,75,18,0,5,3,364405,291531,1,22,97437221,370247,292438,609,23,97360353,7,0,84,48,59,23,36,36,icmp-echo,1
867459131,1124734253,0,79916118,25740,0,17506319,5744,1,1037,822,75,18,0,5,3,364686,291837,1,22,97530570,370582,292762,609,23,97453682,7,0,84,48,59,23,36,36,icmp-echo,1
960203755,1165495101,0,79993601,25755,0,17532758,5792,1,1037,822,75,18,0,5,3,364956,292143,1,22,97622589,370870,293050,609,23,97545729,7,0,84,48,59,23,36,36,icmp-echo,1
1006476355,1185811393,0,80058523,25768,0,17566188,5792,1,1037,822,75,18,0,5,3,365208,292395,1,22,97715168,371123,293302,609,23,97638253,7,0,84,48,59,23,36,36,icmp-echo,1
1099200101,1226506461,0,80109723,25781,0,17592597,5792,1,1037,822,75,18,0,5,3,365463,292647,1,22,97807257,371377,293554,609,23,97730419,7,0,84,48,59,23,36,36,icmp-echo,1
1180441161,1262154039,0,80177633,25795,0,17627553,5792,1,1037,822,75,18,0,5,3,365715,292899,1,22,97899460,371629,293806,609,23,97822563,7,0,84,48,59,23,36,36,icmp-echo,1
1238285099,1287566213,0,80225949,25804,0,17652471,5792,1,1037,822,75,18,0,5,3,365971,293151,1,22,97991679,371885,294058,609,23,97915069,7,0,84,48,59,23,36,36,icmp-echo,1
1326211883,1326119826,0,80299418,25819,0,17690284,5793,1,1037,822,75,18,0,5,3,366230,293405,1,22,98084575,372144,294312,609,23,98007675,7,0,84,48,59,23,36,36,icmp-echo,1
1377304875,1348497624,0,80342095,25849,0,17725623,5793,1,1037,822,75,18,0,5,3,366507,293657,1,22,98177070,372421,294564,609,23,98100140,7,0,84,48,59,23,36,36,icmp-echo,1
1469712219,1388878164,0,80419300,25893,0,17751869,5795,1,1064,843,77,18,0,5,3,366770,293912,1,22,98268761,372714,294841,609,23,98191903,7,0,87,50,60,23,37,37,icmp-echo,1
1515945853,1409096016,0,80483881,25907,0,17785012,5800,1,1064,843,77,18,0,5,3,367024,294164,1,22,98360611,372968,295093,609,23,98283635,7,0,87,50,60,23,37,37,icmp-echo,1
1608581081,1449642494,0,80535291,25949,0,17824953,5801,1,1064,843,77,18,0,5,3,367280,294416,1,22,98473853,373224,295345,609,23,98396980,7,0,87,50,60,23,37,37,icmp-echo,1
1701320262,1490333662,0,80612781,25967,0,17851381,5802,1,1064,843,77,18,0,5,3,367532,294668,1,22,98567198,373476,295597,609,23,98490295,7,0,87,50,60,23,37,37,icmp-echo,1
1781148896,1525345230,0,80679500,25985,0,17885720,5802,1,1064,843,77,18,0,5,3,367784,294920,1,22,98661060,373728,295849,609,23,98584214,7,0,87,50,60,23,37,37,icmp-echo,1
1840331372,1551298174,0,80728930,25994,0,17911174,5802,1,1064,843,77,18,0,5,3,368036,295172,1,22,98753709,373980,296101,609,23,98676763,7,0,87,50,60,23,37,37,icmp-echo,1
1928701622,1590066520,0,80802758,26010,0,17949199,5802,1,1064,843,77,18,0,5,3,368291,295424,1,22,98847161,374235,296353,609,23,98770245,7,0,87,50,60,23,37,37,icmp-echo,1
1979370406,1612265794,0,80845098,26018,0,17984384,5802,1,1064,843,77,18,0,5,3,368543,295676,1,22,98940720,374487,296605,609,23,98863851,7,0,87,50,60,23,37,37,icmp-echo,1
2072021802,1652885472,0,80922508,26034,0,18010804,5802,1,1064,843,77,18,0,5,3,368803,295928,1,22,99033530,374748,296857,609,23,98956408,7,0,87,50,60,23,37,37,icmp-echo,1
2124544836,1681328126,0,80993248,26067,0,18038818,5802,1,1064,843,77,18,0,5,3,369141,296180,1,22,99128166,375086,297109,609,23,99051158,7,0,87,50,60,23,37,37,icmp-echo,1
2233683920,1704146760,0,81050886,26105,0,18061284,5802,1,1064,843,77,18,0,5,3,369499,296433,1,22,99224034,375445,297362,609,23,99146774,7,0,87,50,60,23,37,37,icmp-echo,1
2336109034,1735883101,0,81131929,26127,0,18092507,5875,1,1064,843,77,18,0,5,3,369881,296793,1,22,99320194,375898,297722,609,23,99243011,7,0,87,50,60,23,37,37,icmp-echo,1
2397505334,1755104921,0,81180599,26136,0,18123999,5875,1,1064,843,77,18,0,5,3,370222,297045,1,22,99419527,376242,297974,609,23,99342087,7,0,87,50,60,23,37,37,icmp-echo,1
