ifInOctets11,ifOutOctets11,ifoutDiscards11,ifInUcastPkts11,ifInNUcastPkts11,ifInDiscards11,ifOutUcastPkts11,ifOutNUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpEstabResets,tcp?ActiveOpens,udpInDatagrams,udpOutDatagrams,udpInErrors,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,icmpInMsgs,icmpInDestUnreachs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps,class
9658457,5919218,0,40180,921,0,49851,937,0,549207,37029,1768,1,1696,0,163,5258,3326,0,0,41930,42431,41445,1,0,1,1,0,0,1,1,1,0,0,normal
9701123,5955242,0,40560,926,0,50127,943,0,549465,37343,1769,1,1712,0,164,5285,3351,0,0,42148,42590,41650,1,0,1,1,0,0,1,1,1,0,0,normal
9773743,6007317,0,40772,934,0,50409,947,0,549798,37610,1770,1,1724,0,165,5323,3372,0,0,42369,42833,41859,1,0,1,1,0,0,1,1,1,0,0,normal
9823232,6045712,0,40975,939,0,50598,952,0,550128,37827,1771,1,1737,0,166,5359,3389,0,0,42577,43032,42123,1,0,1,1,0,0,1,1,1,0,0,normal
9906624,6077405,0,41248,945,0,50877,958,0,550557,38069,1772,1,1745,0,167,5389,3417,0,0,42848,43265,42349,1,0,1,1,0,0,1,1,1,0,0,normal
9952821,6119664,0,41418,951,0,51133,964,0,550883,38317,1773,1,1755,0,168,5420,3448,0,0,43038,43428,42544,1,0,1,1,0,0,1,1,1,0,0,normal
10002636,6150926,0,41646,955,0,51469,969,0,551199,38563,1774,1,1767,0,169,5449,3471,0,0,43203,43671,42797,1,0,1,1,0,0,1,1,1,0,0,normal
10062628,6187232,0,41892,960,0,51808,974,0,551531,38828,1775,1,1775,0,170,5471,3489,0,0,43534,43964,43090,1,0,1,1,0,0,1,1,1,0,0,normal
10125802,6239138,0,42172,966,0,52207,980,0,551805,39068,1776,1,1786,0,171,5506,3510,0,0,43742,44141,43356,1,0,1,1,0,0,1,1,1,0,0,normal
10165844,6276475,0,42489,973,0,52565,986,0,552147,39343,1777,1,1796,0,172,5537,3527,0,0,44022,44383,43571,1,0,1,1,0,0,1,1,1,0,0,normal
10235196,6315544,0,42768,978,0,52947,991,0,552428,39589,1778,1,1808,0,173,5580,3561,0,0,44204,44661,43838,1,0,1,1,0,0,1,1,1,0,0,normal
10310525,6362876,0,42979,983,0,53245,998,0,552678,39756,1779,1,1820,0,174,5616,3583,0,0,44469,44928,44099,1,0,1,1,0,0,1,1,1,0,0,normal
10371777,6395419,0,43181,989,0,53610,1002,0,552971,39892,1780,1,1832,0,175,5657,3605,0,0,44703,45122,44394,1,0,1,1,0,0,1,1,1,0,0,normal
10399482,6433468,0,43401,996,0,53943,1008,0,553221,40120,1781,1,1841,0,176,5686,3628,0,0,44913,45318,44653,1,0,1,1,0,0,1,1,1,0,0,normal
10429270,6459404,0,43687,1000,0,54334,1014,0,553579,40352,1782,1,1850,0,177,5725,3643,0,0,45159,45583,44946,1,0,1,1,0,0,1,1,1,0,0,normal
10493274,6486376,0,44025,1004,0,54668,1021,0,553830,40583,1783,1,1861,0,178,5761,3674,0,0,45465,45809,45127,1,0,1,1,0,0,1,1,1,0,0,normal
10543104,6536553,0,44290,1008,0,54953,1026,0,554091,40834,1784,1,1875,0,179,5785,3697,0,0,45740,46088,45394,1,0,1,1,0,0,1,1,1,0,0,normal
10592871,6577859,0,44523,1015,0,55287,1032,0,554251,40977,1785,1,1884,0,180,5818,3720,0,0,45947,46313,45637,1,0,1,1,0,0,1,1,1,0,0,normal
10646976,6622420,0,44657,1023,0,55536,1039,0,554537,41266,1786,1,1892,0,181,5852,3738,0,0,46242,46551,45890,1,0,1,1,0,0,1,1,1,0,0,normal
10712246,6675039,0,44873,1030,0,55837,1045,0,554752,41542,1787,1,1905,0,182,5890,3752,0,0,46451,46856,46165,1,0,1,1,0,0,1,1,1,0,0,normal
10777418,6714589,0,45111,1037,0,56206,1049,0,554999,41697,1788,1,1919,0,183,5925,3776,0,0,46798,47071,46428,1,0,1,1,0,0,1,1,1,0,0,normal
10836236,6755197,0,45453,1044,0,56391,1055,0,555322,41978,2152,1,12470,0,184,5954,3797,0,0,47088,47320,46649,1,0,1,1,0,0,1,1,1,0,0,slowloris
10902381,6797489,0,45633,1049,0,56701,1060,0,555631,42190,2490,1,17328,0,185,5978,3814,0,0,47307,47541,46856,1,0,1,1,0,0,1,1,1,0,0,slowloris
10965232,6837773,0,45892,1056,0,57013,1063,0,556047,42360,2724,1,26356,0,186,6021,3834,0,0,47508,47716,47126,1,0,1,1,0,0,1,1,1,0,0,slowloris
11010649,6875968,0,46060,1062,0,57354,1068,0,556406,42575,3149,1,33010,0,187,6047,3853,0,0,47711,47872,47442,1,0,1,1,0,0,1,1,1,0,0,slowloris
11085055,6910564,0,46316,1066,0,57622,1075,0,556555,42775,3432,1,41375,0,188,6094,3878,0,0,48017,48239,47700,1,0,1,1,0,0,1,1,1,0,0,slowloris
11137570,6958513,0,46622,1072,0,57806,1081,0,556864,42935,3433,1,41383,0,189,6132,3899,0,0,48255,48462,47875,1,0,1,1,0,0,1,1,1,0,0,normal
11195671,6998142,0,46881,1079,0,58197,1087,0,557142,43163,3434,1,41393,0,190,6167,3923,0,0,48485,48776,48049,1,0,1,1,0,0,1,1,1,0,0,normal
11253564,7035354,0,47153,1083,0,58622,1090,0,557398,43301,3435,1,41406,0,191,6198,3945,0,0,48866,49039,48314,1,0,1,1,0,0,1,1,1,0,0,normal
11316130,7076456,0,47281,1086,0,58900,1095,0,557648,43535,3436,1,41414,0,192,6230,3960,0,0,49058,49294,48501,1,0,1,1,0,0,1,1,1,0,0,normal
11361645,7115298,0,47515,1092,0,59205,1101,0,557981,43782,3437,1,41427,0,193,6266,3983,0,0,49345,49479,48736,1,0,1,1,0,0,1,1,1,0,0,normal
11388224,7164686,0,47799,1098,0,59563,1106,0,558372,44020,3438,1,41438,0,194,6299,4007,0,0,49693,49759,48977,1,0,1,1,0,0,1,1,1,0,0,normal
11431504,7193715,0,48020,1104,0,59790,1110,0,558651,44235,3439,1,41448,0,195,6330,4029,0,0,49869,50052,49223,1,0,1,1,0,0,1,1,1,0,0,normal
11493556,7244426,0,48298,1108,0,60121,1114,0,558955,44546,3440,1,41458,0,197,6364,4051,0,0,50051,50218,49531,1,0,1,1,0,0,1,1,1,0,0,normal
11562272,7282112,0,48530,1113,0,60457,1121,0,559168,44743,3441,1,41466,0,198,6402,4072,0,0,50409,50579,49770,1,0,1,1,0,0,1,1,1,0,0,normal
11627120,7319201,0,48799,1118,0,60859,1127,0,559501,44967,3442,1,41476,0,199,6442,4089,0,0,50634,50862,50030,1,0,1,1,0,0,1,1,1,0,0,normal
11688579,7353863,0,49091,1122,0,61121,1133,0,559760,45167,3443,1,41486,0,200,6457,4110,0,0,50938,51169,50326,1,0,1,1,0,0,1,1,1,0,0,normal
11758896,7397953,0,49350,1125,0,61412,1140,0,560025,45383,3444,1,41494,0,201,6486,4131,0,0,51131,51451,50474,1,0,1,1,0,0,1,1,1,0,0,normal
11808383,7447279,0,49557,1131,0,61573,1145,0,560260,45556,3445,1,41502,0,202,6515,4151,0,0,51332,51657,50778,1,0,1,1,0,0,1,1,1,0,0,normal
11877285,7479407,0,49744,1136,0,61896,1150,0,560581,45810,3446,1,41514,0,203,6551,4174,0,0,51556,51924,50989,1,0,1,1,0,0,1,1,1,0,0,normal
11936640,7506863,0,49999,1141,0,62276,1156,0,560916,46010,3447,1,41523,0,204,6584,4200,0,0,51788,52186,51211,1,0,1,1,0,0,1,1,1,0,0,normal
12000459,7538822,0,50250,1148,0,62492,1160,0,561251,46197,3448,1,41533,0,205,6614,4224,0,0,52000,52422,51394,1,0,1,1,0,0,1,1,1,0,0,normal
12044109,7578735,0,50509,1154,0,62673,1166,0,561494,46482,3449,1,41541,0,206,6648,4245,0,0,52228,52631,51673,1,0,1,1,0,0,1,1,1,0,0,normal
12098068,7632663,0,50778,1159,0,62978,1171,0,561794,46691,3450,1,41550,0,207,6670,4270,0,0,52408,52858,51849,1,0,1,1,0,0,1,1,1,0,0,normal
12141150,7649165,0,50971,1165,0,63150,1177,0,561981,47022,3451,1,41563,0,208,6696,4291,0,0,52664,53148,52046,1,0,1,1,0,0,1,1,1,0,0,normal
12205518,7692093,0,51206,1169,0,63391,1182,0,562317,47277,3452,1,41574,0,209,6739,4309,0,0,52867,53351,52305,1,0,1,1,0,0,1,1,1,0,0,normal
14305050,7720882,0,75423,1176,0,63714,1189,0,562607,47445,3453,1,41582,0,210,6773,4325,0,0,53170,53642,78397,1,0,1,1,0,0,1,1,1,0,0,httpFlood
16479532,7765675,0,94094,1181,0,64034,1194,0,562955,47669,3454,1,41591,0,211,6812,4338,0,0,53453,53996,98931,1,0,1,1,0,0,1,1,1,0,0,httpFlood
18044582,7806797,0,115226,1188,0,64359,1201,0,563349,47937,3455,1,41600,0,213,6843,4360,0,0,53694,54278,112899,1,0,1,1,0,0,1,1,1,0,0,httpFlood
20983364,7830469,0,136413,1192,0,64786,1208,0,563688,48190,3456,1,41608,0,214,6877,4379,0,0,53953,54497,129883,1,0,1,1,0,0,1,1,1,0,0,httpFlood
21049299,7853288,0,136558,1198,0,65162,1214,0,563967,48342,3457,1,41616,0,215,6907,4403,0,0,54163,54748,130037,1,0,1,1,0,0,1,1,1,0,0,normal
21097924,7897398,0,136825,1203,0,65416,1219,0,564221,48524,3458,1,41625,0,216,6940,4429,0,0,54445,54948,130228,1,0,1,1,0,0,1,1,1,0,0,normal
21154236,7946339,0,137074,1209,0,65737,1224,0,564624,48762,3459,1,41637,0,217,6962,4449,0,0,54707,55280,130414,1,0,1,1,0,0,1,1,1,0,0,normal
21198997,7986680,0,137372,1217,0,66166,1230,0,564875,48930,3460,1,41650,0,218,7006,4471,0,0,54999,55517,130612,1,0,1,1,0,0,1,1,1,0,0,normal
21262271,8022034,0,137663,1224,0,66440,1236,0,565237,49151,3461,1,41660,0,219,7045,4499,0,0,55296,55807,130837,1,0,1,1,0,0,1,1,1,0,0,normal
21303442,8059243,0,137921,1230,0,66662,1243,0,565513,49416,3462,1,41669,0,220,7068,4521,0,0,55477,55998,131097,1,0,1,1,0,0,1,1,1,0,0,normal
21360110,8107028,0,138281,1235,0,66991,1250,0,565807,49663,3463,1,41682,0,221,7100,4546,0,0,55698,56170,131281,1,0,1,1,0,0,1,1,1,0,0,normal
21420656,8162695,0,138605,1241,0,67334,1256,0,566175,49877,3464,1,41689,0,222,7133,4568,0,0,55916,56330,131551,1,0,1,1,0,0,1,1,1,0,0,normal
21480173,8203346,0,138928,1246,0,67627,1261,0,566401,50119,3465,1,41701,0,223,7162,4587,0,0,56189,56571,131805,1,0,1,1,0,0,1,1,1,0,0,normal
21541284,8246943,0,139096,1253,0,68064,1266,0,566831,50243,3466,1,41708,0,224,7190,4613,0,0,56473,56775,132015,1,0,1,1,0,0,1,1,1,0,0,normal
21598918,8271783,0,139336,1258,0,68403,1272,0,567160,50381,3467,1,41717,0,225,7223,4629,0,0,56720,57036,132284,1,0,1,1,0,0,1,1,1,0,0,normal
21656844,8309460,0,139574,1264,0,68744,1278,0,567501,50661,3468,1,41728,0,226,7255,4646,0,0,56958,57339,132502,1,0,1,1,0,0,1,1,1,0,0,normal
21716628,8345405,0,139893,1270,0,69028,1283,0,567753,50840,3469,1,41740,0,227,7284,4667,0,0,57127,57589,132635,1,0,1,1,0,0,1,1,1,0,0,normal
21768650,8380822,0,140160,1277,0,69270,1288,0,567965,51007,3470,1,41749,0,228,7310,4683,0,0,57373,57894,132863,1,0,1,1,0,0,1,1,1,0,0,normal
21820193,8417645,0,140456,1283,0,69675,1293,0,568297,51156,3471,1,41759,0,229,7340,4705,0,0,57588,58170,133196,1,0,1,1,0,0,1,1,1,0,0,normal
21891278,8471603,0,140736,1289,0,70033,1300,0,568722,51330,3472,1,41767,0,230,7369,4728,0,0,57764,58430,133454,1,0,1,1,0,0,1,1,1,0,0,normal
21962616,8505487,0,141033,1293,0,70463,1305,0,568987,51547,3473,1,41779,0,231,7398,4742,0,0,57933,58620,133684,1,0,1,1,0,0,1,1,1,0,0,normal
22032879,8543610,0,141311,1298,0,70728,1310,0,569268,51680,3474,1,41787,0,232,7430,4759,0,0,58118,58862,133964,1,0,1,1,0,0,1,1,1,0,0,normal
22092489,8586144,0,141489,1305,0,71034,1315,0,569510,51912,3475,1,41800,0,233,7468,4783,0,0,58331,59017,134283,1,0,1,1,0,0,1,1,1,0,0,normal
22152604,8627186,0,141752,1311,0,71347,1320,0,569893,52198,3476,1,41810,0,234,7506,4803,0,0,58598,59209,134499,1,0,1,1,0,0,1,1,1,0,0,normal
22200964,8652987,0,141939,1315,0,71814,1328,0,570125,52452,3477,1,41819,0,235,7541,4821,0,0,58843,59443,134763,1,0,1,1,0,0,1,1,1,0,0,normal
22260679,8682934,0,142183,1320,0,72167,1333,0,570495,52608,3478,1,41827,0,236,7580,4846,0,0,59109,59774,135006,1,0,1,1,0,0,1,1,1,0,0,normal
22327169,8719559,0,142480,1325,0,72568,1338,0,570801,52839,3479,1,41833,0,237,7608,4860,0,0,59406,59970,135239,1,0,1,1,0,0,1,1,1,0,0,normal
22385700,8743652,0,142784,1330,0,72856,1343,0,571149,53076,3480,1,41843,0,238,7643,4876,0,0,59636,60134,135541,1,0,1,1,0,0,1,1,1,0,0,normal
22452896,8789194,0,143025,1337,0,73119,1349,0,571513,53343,3481,1,41853,0,239,7667,4898,0,0,59932,60380,135752,1,0,1,1,0,0,1,1,1,0,0,normal
22523454,8834118,0,143294,1341,0,73412,1355,0,571873,53552,3482,1,41865,0,240,7702,4922,0,0,60140,60598,136083,1,0,1,1,0,0,1,1,1,0,0,normal
22577863,8876674,0,143519,1348,0,73787,1360,0,572253,53814,3483,1,41879,0,241,7730,4935,0,0,60414,60830,136372,1,0,1,1,0,0,1,1,1,0,0,normal
22640448,8917281,0,143827,1355,0,74199,1365,0,572632,54035,3484,1,41889,0,242,7749,4960,0,0,60630,61173,136663,1,0,1,1,0,0,1,1,1,0,0,normal
22720910,8941081,0,144106,1361,0,74293,1370,0,572870,54211,3485,1,41898,0,243,7781,4977,0,0,60925,61331,136841,1,0,1,1,0,0,1,1,1,0,0,normal
22769841,8981873,0,144375,1367,0,74503,1375,0,573201,54431,3486,1,41906,0,244,7822,4995,0,0,61107,61597,137039,1,0,1,1,0,0,1,1,1,0,0,normal
22822179,9018870,0,144667,1374,0,74827,1382,0,573558,54694,3487,1,41918,0,245,7850,5019,0,0,61367,61878,137330,1,0,1,1,0,0,1,1,1,0,0,normal
22878992,9049793,0,144815,1377,0,75176,1387,0,573873,54949,3488,1,41928,0,246,7873,5049,0,0,61602,62184,137576,1,0,1,1,0,0,1,1,1,0,0,normal
22944899,9076372,0,145066,1384,0,75460,1392,0,574183,55282,3489,1,41940,0,247,7901,5071,0,0,61822,62483,137750,1,0,1,1,0,0,1,1,1,0,0,normal
23007207,9121969,0,145305,1391,0,75739,1398,0,574486,55424,3490,1,41953,0,248,7927,5091,0,0,61994,62803,138049,1,0,1,1,0,0,1,1,1,0,0,normal
23060835,9137019,0,145633,1397,0,76008,1403,0,574702,55756,3491,1,41962,0,249,7966,5113,0,0,62310,63062,138284,1,0,1,1,0,0,1,1,1,0,0,normal
23120033,9167042,0,145835,1403,0,76346,1409,0,574884,55997,3492,1,41970,0,250,7996,5128,0,0,62561,63326,138588,1,0,1,1,0,0,1,1,1,0,0,normal
23175821,9206712,0,146026,1408,0,76618,1414,0,575220,56240,3493,1,41980,0,251,8040,5148,0,0,62809,63527,138776,1,0,1,1,0,0,1,1,1,0,0,normal
23233281,9237006,0,146265,1414,0,76959,1419,0,575523,56463,3494,1,41992,0,252,8075,5169,0,0,63081,63773,138942,1,0,1,1,0,0,1,1,1,0,0,normal
23302806,9282597,0,146528,1420,0,77268,1423,0,575782,56633,3495,1,42003,0,253,8117,5192,0,0,63341,64002,139169,1,0,1,1,0,0,1,1,1,0,0,normal
23378386,9310733,0,146800,1426,0,77639,1428,0,576059,56952,3496,1,42012,0,254,8142,5209,0,0,63561,64340,139399,1,0,1,1,0,0,1,1,1,0,0,normal
23432500,9354847,0,146965,1431,0,77813,1432,0,576382,57209,3497,1,42024,0,255,8165,5233,0,0,63789,64559,139593,1,0,1,1,0,0,1,1,1,0,0,normal
23491728,9392797,0,147216,1434,0,78147,1437,0,576773,57494,3498,1,42036,0,256,8202,5252,0,0,64121,64907,139823,1,0,1,1,0,0,1,1,1,0,0,normal
23555038,9431609,0,147429,1440,0,78457,1441,0,577023,57687,3499,1,42043,0,257,8236,5272,0,0,64465,65164,140024,1,0,1,1,0,0,1,1,1,0,0,normal
23619949,9472646,0,147657,1446,0,78659,1446,0,577259,57890,3500,1,42052,0,258,8270,5294,0,0,64721,65404,140255,1,0,1,1,0,0,1,1,1,0,0,normal
23659842,9504880,0,147921,1452,0,78942,1452,0,577580,58119,3501,1,42062,0,259,8302,5313,0,0,64929,65629,140417,1,0,1,1,0,0,1,1,1,0,0,normal
23735137,9558589,0,148164,1456,0,79196,1459,0,577925,58377,3502,1,42070,0,260,8332,5332,0,0,65088,65880,140722,1,0,1,1,0,0,1,1,1,0,0,normal
23800577,9598473,0,148377,1461,0,79576,1463,0,578246,58594,3503,1,42079,0,261,8369,5355,0,0,65285,66184,140928,1,0,1,1,0,0,1,1,1,0,0,normal
23866233,9642186,0,148651,1466,0,79802,1469,0,578504,58886,3504,1,42087,0,262,8399,5379,0,0,65518,66380,141169,1,0,1,1,0,0,1,1,1,0,0,normal
23921488,9679986,0,148811,1471,0,80099,1474,0,578827,59093,3505,1,42096,0,263,8433,5398,0,0,65768,66600,141383,1,0,1,1,0,0,1,1,1,0,0,normal
23996140,9722586,0,149033,1479,0,80409,1478,0,579155,59296,3506,1,42106,0,264,8465,5418,0,0,66056,66889,141648,1,0,1,1,0,0,1,1,1,0,0,normal
24076884,9761208,0,149295,1482,0,80695,1482,0,579469,59490,3507,1,42116,0,265,8494,5440,0,0,66235,67204,141872,1,0,1,1,0,0,1,1,1,0,0,normal
26322900,9798875,0,176817,1486,0,81060,1488,0,579787,59675,3508,1,42129,0,266,8532,5458,0,0,66484,67448,166864,1,0,1,1,0,0,1,1,1,0,0,httpFlood
30066683,9842208,0,195795,1491,0,81566,1493,0,580244,59926,3509,1,42136,0,267,8553,5470,0,0,66680,67692,202743,1,0,1,1,0,0,1,1,1,0,0,httpFlood
32560998,9883627,0,223724,1496,0,81935,1499,0,580510,60093,3510,1,42148,0,268,8581,5490,0,0,66939,67869,228497,1,0,1,1,0,0,1,1,1,0,0,httpFlood
35294080,9921269,0,247553,1501,0,82392,1506,0,580849,60293,3511,1,42156,0,269,8617,5515,0,0,67346,68095,248653,1,0,1,1,0,0,1,1,1,0,0,httpFlood
39019436,9962108,0,279807,1506,0,82698,1513,0,581130,60485,3512,1,42164,0,270,8651,5538,0,0,67586,68394,268239,1,0,1,1,0,0,1,1,1,0,0,httpFlood
39064758,10003651,0,280109,1512,0,83086,1519,0,581402,60744,3513,1,42174,0,271,8678,5565,0,0,67809,68604,268487,1,0,1,1,0,0,1,1,1,0,0,normal
39131523,10044673,0,280295,1518,0,83452,1524,0,581647,60959,3514,1,42182,0,272,8713,5587,0,0,68022,68835,268671,1,0,1,1,0,0,1,1,1,0,0,normal
39208280,10089637,0,280507,1524,0,83715,1529,0,581906,61171,3515,1,42188,0,273,8744,5607,0,0,68306,69112,268895,1,0,1,1,0,0,1,1,1,0,0,normal
39289433,10138650,0,280779,1528,0,84025,1535,0,582254,61463,3516,1,42194,0,274,8773,5628,0,0,68483,69246,269104,1,0,1,1,0,0,1,1,1,0,0,normal
39352683,10175570,0,281033,1534,0,84373,1541,0,582512,61740,3517,1,42207,0,275,8809,5647,0,0,68773,69452,269354,1,0,1,1,0,0,1,1,1,0,0,normal
39412925,10214617,0,281238,1539,0,84745,1547,0,582866,61953,3518,1,42218,0,276,8837,5669,0,0,68965,69691,269530,1,0,1,1,0,0,1,1,1,0,0,normal
39469555,10244716,0,281538,1545,0,85090,1554,0,583203,62120,3519,1,42230,0,277,8865,5698,0,0,69244,69955,269796,1,0,1,1,0,0,1,1,1,0,0,normal
39516833,10277782,0,281814,1551,0,85524,1559,0,583495,62361,3520,1,42244,0,278,8902,5718,0,0,69540,70209,270014,1,0,1,1,0,0,1,1,1,0,0,normal
39572452,10311687,0,282066,1557,0,85772,1566,0,583931,62513,3521,1,42252,0,279,8942,5737,0,0,69827,70427,270123,1,0,1,1,0,0,1,1,1,0,0,normal
39645247,10347397,0,282266,1564,0,86020,1570,0,584275,62744,3522,1,42263,0,280,8972,5762,0,0,70076,70724,270347,1,0,1,1,0,0,1,1,1,0,0,normal
39693478,10385956,0,282451,1567,0,86374,1576,0,584621,62909,3523,1,42276,0,281,9010,5786,0,0,70261,70945,270545,1,0,1,1,0,0,1,1,1,0,0,normal
39750254,10424288,0,282657,1571,0,86648,1581,0,584989,63177,3524,1,42286,0,282,9042,5807,0,0,70494,71199,270875,1,0,1,1,0,0,1,1,1,0,0,normal
39816972,10463330,0,282974,1576,0,86907,1585,0,585335,63411,3525,1,42297,0,283,9072,5826,0,0,70650,71465,271103,1,0,1,1,0,0,1,1,1,0,0,normal
39860791,10505100,0,283311,1581,0,87217,1589,0,585640,63582,3526,1,42308,0,284,9110,5849,0,0,70838,71732,271388,1,0,1,1,0,0,1,1,1,0,0,normal
39905351,10553956,0,283562,1586,0,87616,1595,0,586013,63772,3527,1,42317,0,285,9131,5875,0,0,71016,71995,271533,1,0,1,1,0,0,1,1,1,0,0,normal
39967374,10594177,0,283886,1590,0,88044,1600,0,586267,64023,3528,1,42325,0,286,9161,5894,0,0,71271,72177,271836,1,0,1,1,0,0,1,1,1,0,0,normal
40037899,10643234,0,284107,1594,0,88338,1605,0,586447,64222,3529,1,42335,0,287,9201,5911,0,0,71469,72403,272039,1,0,1,1,0,0,1,1,1,0,0,normal
40098997,10690687,0,284390,1602,0,88652,1612,0,586794,64468,3530,1,42344,0,288,9232,5932,0,0,71609,72673,272282,1,0,1,1,0,0,1,1,1,0,0,normal
40158557,10730970,0,284607,1607,0,89139,1618,0,587066,64682,3531,1,42353,0,289,9272,5954,0,0,71827,73015,272536,1,0,1,1,0,0,1,1,1,0,0,normal
40213487,10760892,0,284871,1610,0,89513,1623,0,587423,64941,3532,1,42363,0,290,9307,5969,0,0,72059,73175,272802,1,0,1,1,0,0,1,1,1,0,0,normal
40272613,10807643,0,285125,1614,0,89846,1630,0,587683,65152,3533,1,42373,0,291,9353,5992,0,0,72302,73458,273132,1,0,1,1,0,0,1,1,1,0,0,normal
40342232,10850810,0,285385,1618,0,90204,1636,0,587936,65410,3534,1,42384,0,292,9391,6014,0,0,72619,73719,273462,1,0,1,1,0,0,1,1,1,0,0,normal
40406703,10889459,0,285689,1623,0,90583,1641,0,588199,65611,3535,1,42397,0,293,9435,6035,0,0,72869,74032,273680,1,0,1,1,0,0,1,1,1,0,0,normal
40471552,10934358,0,285961,1630,0,90922,1646,0,588547,65829,3536,1,42408,0,294,9465,6064,0,0,73160,74337,273947,1,0,1,1,0,0,1,1,1,0,0,normal
40520541,10958453,0,286276,1635,0,91297,1652,0,588841,66037,3537,1,42417,0,295,9501,6087,0,0,73349,74627,274062,1,0,1,1,0,0,1,1,1,0,0,normal
40564093,10995331,0,286557,1641,0,91602,1656,0,589138,66360,3538,1,42430,0,296,9524,6111,0,0,73652,74895,274254,1,0,1,1,0,0,1,1,1,0,0,normal
40624318,11044845,0,286776,1646,0,91995,1661,0,589395,66537,3539,1,42440,0,297,9549,6134,0,0,73892,75187,274542,1,0,1,1,0,0,1,1,1,0,0,normal
40701108,11076992,0,287037,1650,0,92343,1666,0,589593,66801,3540,1,42452,0,298,9593,6149,0,0,74157,75437,274782,1,0,1,1,0,0,1,1,1,0,0,normal
40764814,11113165,0,287247,1655,0,92608,1672,0,589886,67049,3541,1,42464,0,299,9614,6166,0,0,74394,75716,275081,1,0,1,1,0,0,1,1,1,0,0,normal
40801130,11156378,0,287608,1663,0,93005,1677,0,590215,67318,3542,1,42475,0,300,9647,6186,0,0,74678,76080,275253,1,0,1,1,0,0,1,1,1,0,0,normal
40879442,11193236,0,287891,1670,0,93311,1681,0,590510,67509,3543,1,42482,0,301,9666,6210,0,0,74967,76268,275506,1,0,1,1,0,0,1,1,1,0,0,normal
40936985,11235493,0,288056,1677,0,93649,1686,0,590793,67758,3544,1,42495,0,302,9689,6231,0,0,75221,76559,275663,1,0,1,1,0,0,1,1,1,0,0,normal
40993060,11269716,0,288317,1684,0,93933,1690,0,591101,67939,3545,1,42507,0,303,9722,6250,0,0,75450,76854,275861,1,0,1,1,0,0,1,1,1,0,0,normal
41031910,11294227,0,288539,1690,0,94228,1694,0,591448,68234,3546,1,42516,0,304,9756,6273,0,0,75711,77193,276142,1,0,1,1,0,0,1,1,1,0,0,normal
41088337,11336738,0,288753,1696,0,94562,1698,0,591817,68460,3547,1,42528,0,305,9801,6294,0,0,75953,77355,276409,1,0,1,1,0,0,1,1,1,0,0,normal
41173232,11384898,0,288983,1703,0,94877,1704,0,592115,68648,3548,1,42539,0,306,9834,6318,0,0,76158,77684,276674,1,0,1,1,0,0,1,1,1,0,0,normal
41233360,11416619,0,289277,1709,0,95132,1709,0,592415,68879,3549,1,42549,0,307,9864,6334,0,0,76428,77946,276903,1,0,1,1,0,0,1,1,1,0,0,normal
41272900,11455004,0,289514,1714,0,95407,1717,0,592648,69074,3550,1,42559,0,308,9889,6350,0,0,76564,78223,277216,1,0,1,1,0,0,1,1,1,0,0,normal
41338993,11503026,0,289755,1721,0,95754,1723,0,592930,69230,3551,1,42573,0,309,9918,6376,0,0,76743,78454,277484,1,0,1,1,0,0,1,1,1,0,0,normal
41394481,11553782,0,289953,1726,0,96108,1725,0,593286,69475,3552,1,42582,0,310,9943,6396,0,0,76968,78704,277684,1,0,1,1,0,0,1,1,1,0,0,normal
41448181,11577276,0,290183,1732,0,96360,1730,0,593594,69669,3553,1,42590,0,311,9991,6416,0,0,77217,78947,277872,1,0,1,1,0,0,1,1,1,0,0,normal
41524877,11617803,0,290505,1740,0,96768,1734,0,593890,69846,3554,1,42598,0,312,10037,6438,0,0,77485,79178,278033,1,0,1,1,0,0,1,1,1,0,0,normal
41589993,11649869,0,290651,1743,0,96934,1739,0,594252,70066,3555,1,42606,0,313,10065,6460,0,0,77773,79501,278279,1,0,1,1,0,0,1,1,1,0,0,normal
41655360,11696449,0,290884,1749,0,97230,1745,0,594505,70328,3556,1,42616,0,314,10107,6483,0,0,78008,79784,278561,1,0,1,1,0,0,1,1,1,0,0,normal
41716094,11732053,0,291093,1754,0,97527,1749,0,594704,70575,3557,1,42626,0,315,10140,6500,0,0,78312,80083,278815,1,0,1,1,0,0,1,1,1,0,0,normal
41766565,11778747,0,291410,1759,0,97847,1755,0,594940,70760,3558,1,42639,0,316,10167,6526,0,0,78622,80274,279106,1,0,1,1,0,0,1,1,1,0,0,normal
41835796,11835129,0,291635,1763,0,98215,1760,0,595131,70962,3559,1,42649,0,317,10204,6548,0,0,78874,80600,279376,1,0,1,1,0,0,1,1,1,0,0,normal
41900053,11874736,0,291860,1769,0,98573,1764,0,595455,71238,3560,1,42657,0,318,10237,6565,0,0,79060,80797,279680,1,0,1,1,0,0,1,1,1,0,0,normal
41988328,11916216,0,292126,1774,0,98862,1770,0,595727,71520,3561,1,42668,0,319,10262,6587,0,0,79315,81005,279920,1,0,1,1,0,0,1,1,1,0,0,normal
